player_name,team_initials,match_id,line_up,event,position,shirt_number
LJAJIC ADEM,SRB,9,,,,
JOVIC LUKA,SRB,9,,,,
TADIC DUSAN,SRB,9,,,,
RADONJIC NEMANJA,SRB,9,,,,
MILINKOVIC-SAVIC SERGEJ,SRB,9,,,,
VELJKOVIC MILOS,SRB,9,,,,
TOSIC DUSKO,SRB,9,,,,
MILIVOJEVIC LUKA,SRB,9,,,,
SPAJIC UROS,SRB,9,,,,
MITROVIC ALEKSANDAR,SRB,9,,,,
GRUJIC MARKO,SRB,9,,,,
KOSTIC FILIP,SRB,9,,,,
KOLAROV ALEKSANDAR,SRB,9,,G56',,
RAJKOVIC PREDRAG,SRB,9,,,GK,
MATIC NEMANJA,SRB,9,,,,
PRIJOVIC ALEKSANDAR,SRB,9,,,,
IVANOVIC BRANISLAV,SRB,9,,,,
MILENKOVIC NIKOLA,SRB,9,,,,
DMITROVIC MARKO,SRB,9,,,GK,
STOJKOVIC VLADIMIR,SRB,9,,,GK,
player_name,team_initials,match_id,line_up,event,position,shirt_number
MODRIC LUKA,CRO,52,,,,
BROZOVIC MARCELO,CRO,52,,,,
PIVARIC JOSIP,CRO,52,,,,
KRAMARIC ANDREJ,CRO,52,,,,
VRSALJKO SIME,CRO,52,,,,
BADELJ MILAN,CRO,52,,,,
VIDA DOMAGOJ,CRO,52,,,,
STRINIC IVAN,CRO,52,,,,
RAKITIC IVAN,CRO,52,,,,
KOVACIC MATEO,CRO,52,,,,
BRADARIC FILIP,CRO,52,,,,
REBIC ANTE,CRO,52,,,,
PERISIC IVAN,CRO,52,,,,
JEDVAJ TIN,CRO,52,,,,
KALINIC NIKOLA,CRO,52,,,,
LIVAKOVIC DOMINIK,CRO,52,,,GK,
PJACA MARKO,CRO,52,,,,
CORLUKA VEDRAN,CRO,52,,,,
LOVREN DEJAN,CRO,52,,,,
SUBASIC DANIJEL,CRO,52,,,GK,
MANDZUKIC MARIO,CRO,52,,G04',,
CALETA-CAR DUJE,CRO,52,,,,
KALINIC LOVRE,CRO,52,,,GK,
KROHN-DEHLI MICHAEL,DEN,52,,,,
SISTO PIONE,DEN,52,,,,
BRAITHWAITE MARTIN,DEN,52,,,,
ERIKSEN CHRISTIAN,DEN,52,,,,
DELANEY THOMAS,DEN,52,,,,
KVIST WILLIAM,DEN,52,,,,
FISCHER VIKTOR,DEN,52,,,,
SCHONE LASSE,DEN,52,,,,
DALSGAARD HENRIK,DEN,52,,,,
KNUDSEN JONAS,DEN,52,,,,
STRYGER LARSEN JENS,DEN,52,,,,
KJAER SIMON,DEN,52,,,,
POULSEN YUSSUF YURARY,DEN,52,,,,
CHRISTENSEN ANDREAS,DEN,52,,,,
DOLBERG KASPER,DEN,52,,,,
JORGENSEN MATHIAS,DEN,52,,,,
LERAGER LUKAS,DEN,52,,,,
RONNOW FREDERIK,DEN,52,,,GK,
JORGENSEN NICOLAI,DEN,52,,G01',,
LOSSL JONAS,DEN,52,,,GK,
CORNELIUS ANDREAS,DEN,52,,,,
SCHMEICHEL KASPER,DEN,52,,,GK,
VESTERGAARD JANNIK,DEN,52,,,,
player_name,team_initials,match_id,line_up,event,position,shirt_number
MODRIC LUKA,CRO,62,,,,
BROZOVIC MARCELO,CRO,62,,,,
PIVARIC JOSIP,CRO,62,,,,
KRAMARIC ANDREJ,CRO,62,,,,
VRSALJKO SIME,CRO,62,,,,
BADELJ MILAN,CRO,62,,,,
VIDA DOMAGOJ,CRO,62,,,,
STRINIC IVAN,CRO,62,,,,
RAKITIC IVAN,CRO,62,,,,
KOVACIC MATEO,CRO,62,,,,
BRADARIC FILIP,CRO,62,,,,
REBIC ANTE,CRO,62,,,,
PERISIC IVAN,CRO,62,,G68',,
JEDVAJ TIN,CRO,62,,,,
KALINIC NIKOLA,CRO,62,,,,
LIVAKOVIC DOMINIK,CRO,62,,,GK,
PJACA MARKO,CRO,62,,,,
CORLUKA VEDRAN,CRO,62,,,,
LOVREN DEJAN,CRO,62,,,,
SUBASIC DANIJEL,CRO,62,,,GK,
MANDZUKIC MARIO,CRO,62,,G109',,
CALETA-CAR DUJE,CRO,62,,,,
KALINIC LOVRE,CRO,62,,,GK,
LINGARD JESSE,ENG,62,,,,
STERLING RAHEEM,ENG,62,,,,
ALEXANDER-ARNOLD TRENT,ENG,62,,,,
PICKFORD JORDAN,ENG,62,,,GK,
STONES JOHN,ENG,62,,,,
TRIPPIER KIERAN,ENG,62,,G05',,
JONES PHIL,ENG,62,,,,
LOFTUS-CHEEK RUBEN,ENG,62,,,,
ROSE DANNY,ENG,62,,,,
ALLI DELE,ENG,62,,,,
POPE NICK,ENG,62,,,GK,
WELBECK DANNY,ENG,62,,,,
DELPH FABIAN,ENG,62,,,,
YOUNG ASHLEY,ENG,62,,,,
RASHFORD MARCUS,ENG,62,,,,
VARDY JAMIE,ENG,62,,,,
HENDERSON JORDAN,ENG,62,,,,
WALKER KYLE,ENG,62,,,,
CAHILL GARY,ENG,62,,,,
DIER ERIC,ENG,62,,,,
BUTLAND JACK,ENG,62,,,GK,
MAGUIRE HARRY,ENG,62,,,,
KANE HARRY,ENG,62,,,,
player_name,team_initials,match_id,line_up,event,position,shirt_number
MODRIC LUKA,CRO,8,,G71',,
BROZOVIC MARCELO,CRO,8,,,,
PIVARIC JOSIP,CRO,8,,,,
KRAMARIC ANDREJ,CRO,8,,,,
VRSALJKO SIME,CRO,8,,,,
BADELJ MILAN,CRO,8,,,,
VIDA DOMAGOJ,CRO,8,,,,
STRINIC IVAN,CRO,8,,,,
RAKITIC IVAN,CRO,8,,,,
KOVACIC MATEO,CRO,8,,,,
BRADARIC FILIP,CRO,8,,,,
REBIC ANTE,CRO,8,,,,
PERISIC IVAN,CRO,8,,,,
JEDVAJ TIN,CRO,8,,,,
KALINIC NIKOLA,CRO,8,,,,
LIVAKOVIC DOMINIK,CRO,8,,,GK,
PJACA MARKO,CRO,8,,,,
CORLUKA VEDRAN,CRO,8,,,,
LOVREN DEJAN,CRO,8,,,,
SUBASIC DANIJEL,CRO,8,,,GK,
MANDZUKIC MARIO,CRO,8,,,,
CALETA-CAR DUJE,CRO,8,,,,
KALINIC LOVRE,CRO,8,,,GK,
MUSA AHMED,NGA,8,,,,
NDIDI ONYINYE,NGA,8,,,,
ETEBO OGHENEKARO,NGA,8,,OG32',,
ONAZI OGENYI,NGA,8,,,,
EBUEHI TYRONNE,NGA,8,,,,
IDOWU BRYAN,NGA,8,,,,
MOSES VICTOR,NGA,8,,,,
SHEHU ABDULLAHI,NGA,8,,,,
AWAZIEM CHIDOZIE,NGA,8,,,,
OBI JOEL,NGA,8,,,,
EZENWA IKECHUKWU,NGA,8,,,GK,
IHEANACHO KELECHI,NGA,8,,,,
ECHIEJILE ELDERSON,NGA,8,,,,
MIKEL JOHN OBI,NGA,8,,,,
OMERUO KENNETH,NGA,8,,,,
IGHALO ODION,NGA,8,,,,
EKONG WILLIAM,NGA,8,,,,
IWOBI ALEX,NGA,8,,,,
BALOGUN LEON,NGA,8,,,,
NWANKWO SIMEON,NGA,8,,,,
OGU JOHN,NGA,8,,,,
UZOHO FRANCIS,NGA,8,,,GK,
AKPEYI DANIEL,NGA,8,,,GK,
player_name,team_initials,match_id,line_up,event,position,shirt_number
KROHN-DEHLI MICHAEL,DEN,21,,,,
SISTO PIONE,DEN,21,,,,
BRAITHWAITE MARTIN,DEN,21,,,,
ERIKSEN CHRISTIAN,DEN,21,,G07',,
DELANEY THOMAS,DEN,21,,,,
KVIST WILLIAM,DEN,21,,,,
FISCHER VIKTOR,DEN,21,,,,
SCHONE LASSE,DEN,21,,,,
DALSGAARD HENRIK,DEN,21,,,,
KNUDSEN JONAS,DEN,21,,,,
STRYGER LARSEN JENS,DEN,21,,,,
KJAER SIMON,DEN,21,,,,
POULSEN YUSSUF YURARY,DEN,21,,,,
CHRISTENSEN ANDREAS,DEN,21,,,,
DOLBERG KASPER,DEN,21,,,,
JORGENSEN MATHIAS,DEN,21,,,,
LERAGER LUKAS,DEN,21,,,,
RONNOW FREDERIK,DEN,21,,,GK,
JORGENSEN NICOLAI,DEN,21,,,,
LOSSL JONAS,DEN,21,,,GK,
CORNELIUS ANDREAS,DEN,21,,,,
SCHMEICHEL KASPER,DEN,21,,,GK,
VESTERGAARD JANNIK,DEN,21,,,,
BEHICH AZIZ,AUS,21,,,,
KRUSE ROBBIE,AUS,21,,,,
RISDON JOSHUA,AUS,21,,,,
MEREDITH JAMES,AUS,21,,,,
MOOY AARON,AUS,21,,,,
MACLAREN JAMIE,AUS,21,,,,
PETRATOS DIMITRIOS,AUS,21,,,,
ARZANI DANIEL,AUS,21,,,,
CAHILL TIM,AUS,21,,,,
LUONGO MASSIMO,AUS,21,,,,
SAINSBURY TRENT,AUS,21,,,,
IRVINE JACKSON,AUS,21,,,,
MILLIGAN MARK,AUS,21,,,,
JEDINAK MILE,AUS,21,,G38',,
JURIC TOMI,AUS,21,,,,
RYAN MATHEW,AUS,21,,,GK,
JURMAN MATTHEW,AUS,21,,,,
LECKIE MATHEW,AUS,21,,,,
DEGENEK MILOS,AUS,21,,,,
NABBOUT ANDREW,AUS,21,,,,
JONES BRAD,AUS,21,,,GK,
ROGIC TOM,AUS,21,,,,
VUKOVIC DANNY,AUS,21,,,GK,
player_name,team_initials,match_id,line_up,event,position,shirt_number
KROHN-DEHLI MICHAEL,DEN,37,,,,
SISTO PIONE,DEN,37,,,,
BRAITHWAITE MARTIN,DEN,37,,,,
ERIKSEN CHRISTIAN,DEN,37,,,,
DELANEY THOMAS,DEN,37,,,,
KVIST WILLIAM,DEN,37,,,,
FISCHER VIKTOR,DEN,37,,,,
SCHONE LASSE,DEN,37,,,,
DALSGAARD HENRIK,DEN,37,,,,
KNUDSEN JONAS,DEN,37,,,,
STRYGER LARSEN JENS,DEN,37,,,,
KJAER SIMON,DEN,37,,,,
POULSEN YUSSUF YURARY,DEN,37,,,,
CHRISTENSEN ANDREAS,DEN,37,,,,
DOLBERG KASPER,DEN,37,,,,
JORGENSEN MATHIAS,DEN,37,,,,
LERAGER LUKAS,DEN,37,,,,
RONNOW FREDERIK,DEN,37,,,GK,
JORGENSEN NICOLAI,DEN,37,,,,
LOSSL JONAS,DEN,37,,,GK,
CORNELIUS ANDREAS,DEN,37,,,,
SCHMEICHEL KASPER,DEN,37,,,GK,
VESTERGAARD JANNIK,DEN,37,,,,
LEMAR THOMAS,FRA,37,,,,
DEMBELE OUSMANE,FRA,37,,,,
KANTE NGOLO,FRA,37,,,,
GRIEZMANN ANTOINE,FRA,37,,,,
MATUIDI BLAISE,FRA,37,,,,
PAVARD BENJAMIN,FRA,37,,,,
FEKIR NABIL,FRA,37,,,,
THAUVIN FLORIAN,FRA,37,,,,
HERNANDEZ LUCAS,FRA,37,,,,
KIMPEMBE PRESNEL,FRA,37,,,,
MBAPPE KYLIAN,FRA,37,,,,
VARANE RAPHAEL,FRA,37,,,,
SIDIBE DJIBRIL,FRA,37,,,,
LLORIS HUGO,FRA,37,,,GK,
TOLISSO CORENTIN,FRA,37,,,,
UMTITI SAMUEL,FRA,37,,,,
MENDY BENJAMIN,FRA,37,,,,
POGBA PAUL,FRA,37,,,,
NZONZI STEVEN,FRA,37,,,,
MANDANDA STEVE,FRA,37,,,GK,
RAMI ADIL,FRA,37,,,,
GIROUD OLIVIER,FRA,37,,,,
AREOLA ALPHONSE,FRA,37,,,GK,
player_name,team_initials,Match_id,line_up,event,position,shirt_number
TAREK HAMED,EGY,2,,,,
OMAR GABER,EGY,2,,,,
MOHAMED SALAH,EGY,2,,,,
MOHAMED ABDELSHAFY,EGY,2,,,,
MAHMOUD HAMDY,EGY,2,,,,
AYMAN ASHRAF,EGY,2,,,,
MOHAMED ELNENY,EGY,2,,,,
SAM MORSY,EGY,2,,,,
ABDALLA SAID,EGY,2,,,,
AHMED ELMOHAMADY,EGY,2,,,,
AHMED FATHI,EGY,2,,,,
KAHRABA,EGY,2,,,,
RAMADAN SOBHY,EGY,2,,,,
TREZEGUET,EGY,2,,,,
AMR WARDA,EGY,2,,,,
SHIKABALA,EGY,2,,,,
MARWAN MOHSEN,EGY,2,,,,
SAMIR SAAD,EGY,2,,,,
MOHAMED ELSHENAWY,EGY,2,,,GK,
ALI GABR,EGY,2,,,,
ESSAM EL HADARY,EGY,2,,,GK,
SHERIF EKRAMY,EGY,2,,,GK,
AHMED HEGAZY,EGY,2,,,,
NANDEZ NAHITAN,URU,2,,,,
TORREIRA LUCAS,URU,2,,,,
DE ARRASCAETA GIORGIAN,URU,2,,,,
LAXALT DIEGO,URU,2,,,,
URRETAVISCAYA JONATHAN,URU,2,,,,
VARELA GUILLERMO,URU,2,,,,
GODIN DIEGO,URU,2,,,,
BENTANCUR RODRIGO,URU,2,,,,
PEREIRA MAXIMILIANO,URU,2,,,,
MUSLERA FERNANDO,URU,2,,,GK,
SANCHEZ CARLOS,URU,2,,,,
SILVA GASTON,URU,2,,,,
CACERES MARTIN,URU,2,,,,
GIMENEZ JOSE,URU,2,,G89',,
STUANI CRISTHIAN,URU,2,,,,
CAVANI EDINSON,URU,2,,,,
RODRIGUEZ CRISTIAN,URU,2,,,,
CAMPANA MARTIN,URU,2,,,GK,
VECINO MATIAS,URU,2,,,,
SILVA MARTIN,URU,2,,,GK,
SUAREZ LUIS,URU,2,,,,
GOMEZ MAXIMILIANO,URU,2,,,,
COATES SEBASTIAN,URU,2,,,,
player_name,team_initials,match_id,line_up,event,position,shirt_number
LINGARD JESSE,ENG,80,,,,
STERLING RAHEEM,ENG,80,,,,
ALEXANDER-ARNOLD TRENT,ENG,80,,,,
PICKFORD JORDAN,ENG,80,,,GK,
STONES JOHN,ENG,80,,,,
TRIPPIER KIERAN,ENG,80,,,,
JONES PHIL,ENG,80,,,,
LOFTUS-CHEEK RUBEN,ENG,80,,,,
ROSE DANNY,ENG,80,,,,
ALLI DELE,ENG,80,,,,
POPE NICK,ENG,80,,,GK,
WELBECK DANNY,ENG,80,,,,
DELPH FABIAN,ENG,80,,,,
YOUNG ASHLEY,ENG,80,,,,
RASHFORD MARCUS,ENG,80,,,,
VARDY JAMIE,ENG,80,,,,
HENDERSON JORDAN,ENG,80,,,,
WALKER KYLE,ENG,80,,,,
CAHILL GARY,ENG,80,,,,
DIER ERIC,ENG,80,,,,
BUTLAND JACK,ENG,80,,,GK,
MAGUIRE HARRY,ENG,80,,,,
KANE HARRY,ENG,80,,,,
MERTENS DRIES,BEL,80,,,,
CARRASCO YANNICK,BEL,80,,,,
DE BRUYNE KEVIN,BEL,80,,,,
HAZARD THORGAN,BEL,80,,,,
TIELEMANS YOURI,BEL,80,,,,
WITSEL AXEL,BEL,80,,,,
HAZARD EDEN,BEL,80,,,,
JANUZAJ ADNAN,BEL,80,,G51',,
DENDONCKER LEANDER,BEL,80,,,,
BATSHUAYI MICHY,BEL,80,,,,
VERMAELEN THOMAS,BEL,80,,,,
ALDERWEIRELD TOBY,BEL,80,,,,
DEMBELE MOUSSA,BEL,80,,,,
BOYATA DEDRYCK,BEL,80,,,,
KOMPANY VINCENT,BEL,80,,,,
FELLAINI MAROUANE,BEL,80,,,,
CHADLI NACER,BEL,80,,,,
VERTONGHEN JAN,BEL,80,,,,
CASTEELS KOEN,BEL,80,,,GK,
MIGNOLET SIMON,BEL,80,,,GK,
MEUNIER THOMAS,BEL,80,,,,
COURTOIS THIBAUT,BEL,80,,,GK,
LUKAKU ROMELU,BEL,80,,,,
player_name,team_initials,match_id,line_up,event,position,shirt_number
LINGARD JESSE,ENG,70,,G36',,
STERLING RAHEEM,ENG,70,,,,
ALEXANDER-ARNOLD TRENT,ENG,70,,,,
PICKFORD JORDAN,ENG,70,,,GK,
STONES JOHN,ENG,70,,G08'G40',,
TRIPPIER KIERAN,ENG,70,,,,
JONES PHIL,ENG,70,,,,
LOFTUS-CHEEK RUBEN,ENG,70,,,,
ROSE DANNY,ENG,70,,,,
ALLI DELE,ENG,70,,,,
POPE NICK,ENG,70,,,GK,
WELBECK DANNY,ENG,70,,,,
DELPH FABIAN,ENG,70,,,,
YOUNG ASHLEY,ENG,70,,,,
RASHFORD MARCUS,ENG,70,,,,
VARDY JAMIE,ENG,70,,,,
HENDERSON JORDAN,ENG,70,,,,
WALKER KYLE,ENG,70,,,,
CAHILL GARY,ENG,70,,,,
DIER ERIC,ENG,70,,,,
BUTLAND JACK,ENG,70,,,GK,
MAGUIRE HARRY,ENG,70,,,,
KANE HARRY,ENG,70,,G22'G45'G62',,
QUINTERO ALBERTO,PAN,70,,,,
PENEDO JAIME,PAN,70,,,GK,
BARCENAS EDGAR,PAN,70,,,,
DIAZ ISMAEL,PAN,70,,,,
COOPER ARMANDO,PAN,70,,,,
OVALLE LUIS,PAN,70,,,,
TORRES GABRIEL,PAN,70,,,,
RODRIGUEZ JOSE LUIS,PAN,70,,,,
MURILLO MICHAEL,PAN,70,,,,
MACHADO ADOLFO,PAN,70,,,,
PIMENTEL VALENTIN,PAN,70,,,,
DAVIS ERIC,PAN,70,,,,
ESCOBAR FIDEL,PAN,70,,,,
GOMEZ GABRIEL,PAN,70,,,,
ARROYO ABDIEL,PAN,70,,,,
GODOY ANIBAL,PAN,70,,,,
PEREZ BLAS,PAN,70,,,,
RODRIGUEZ ALEX,PAN,70,,,GK,
CALDERON JOSE,PAN,70,,,GK,
TEJADA LUIS,PAN,70,,,,
BALOY FELIPE,PAN,70,,G78',,
CUMMINGS HAROLD,PAN,70,,,,
TORRES ROMAN,PAN,70,,,,
player_name,team_initials,match_id,line_up,event,position,shirt_number
ODRIOZOLA ALVARO,ESP,36,,,,
ASPAS IAGO,ESP,36,,G91',,
SILVA DAVID,ESP,36,,,,
INIESTA ANDRES,ESP,36,,,,
ALBA JORDI,ESP,36,,,,
THIAGO,ESP,36,,,,
VAZQUEZ LUCAS,ESP,36,,,,
DE GEA DAVID,ESP,36,,,GK,
RODRIGO,ESP,36,,,,
MONREAL NACHO,ESP,36,,,,
CARVAJAL DANI,ESP,36,,,,
KOKE,ESP,36,,,,
ISCO,ESP,36,,G19',,
RAMOS SERGIO,ESP,36,,,,
SAUL,ESP,36,,,,
ASENSIO MARCO,ESP,36,,,,
NACHO,ESP,36,,G58',,
BUSQUETS SERGIO,ESP,36,,,,
AZPILICUETA CESAR,ESP,36,,,,
ARRIZABALAGA KEPA,ESP,36,,,GK,
PIQUE GERARD,ESP,36,,,,
COSTA DIEGO,ESP,36,,,,
REINA PEPE,ESP,36,,,GK,
BOUSSOUFA MBARK,MAR,36,,,,
HAKIMI ACHRAF,MAR,36,,,,
HARIT AMINE,MAR,36,,,,
CARCELA MEHDI,MAR,36,,,,
MENDYL HAMZA,MAR,36,,,,
ZIYACH HAKIM,MAR,36,,,,
TAGNAOUTI AHMED,MAR,36,,,GK,
EL KAABI AYOUB,MAR,36,,,,
FAJR FAYCAL,MAR,36,,,,
BELHANDA YOUNES,MAR,36,,,,
AIT BENNASSER YOUSSEF,MAR,36,,,,
EN NESYRI YOUSSEF,MAR,36,,G81',,
SAISS ROMAIN,MAR,36,,,,
BOUNOU YASSINE,MAR,36,,,GK,
AMRABAT NOUREDDINE,MAR,36,,,,
AMRABAT SOFYAN,MAR,36,,,,
DA COSTA MANUEL,MAR,36,,,,
EL AHMADI KARIM,MAR,36,,,,
BOUTAIB KHALID,MAR,36,,G14',,
BOUHADDOUZ AZIZ,MAR,36,,,,
DIRAR NABIL,MAR,36,,,,
BENATIA MEHDI,MAR,36,,,,
EL KAJOUI MONIR,MAR,36,,,GK,
player_name,team_initials,match_id,line_up,event,position,shirt_number
ODRIOZOLA ALVARO,ESP,51,,,,
ASPAS IAGO,ESP,51,,,,
SILVA DAVID,ESP,51,,,,
INIESTA ANDRES,ESP,51,,,,
ALBA JORDI,ESP,51,,,,
THIAGO,ESP,51,,,,
VAZQUEZ LUCAS,ESP,51,,,,
DE GEA DAVID,ESP,51,,,GK,
RODRIGO,ESP,51,,,,
MONREAL NACHO,ESP,51,,,,
CARVAJAL DANI,ESP,51,,,,
KOKE,ESP,51,,,,
ISCO,ESP,51,,,,
RAMOS SERGIO,ESP,51,,,,
SAUL,ESP,51,,,,
ASENSIO MARCO,ESP,51,,,,
NACHO,ESP,51,,,,
BUSQUETS SERGIO,ESP,51,,,,
AZPILICUETA CESAR,ESP,51,,,,
ARRIZABALAGA KEPA,ESP,51,,,GK,
PIQUE GERARD,ESP,51,,,,
COSTA DIEGO,ESP,51,,,,
REINA PEPE,ESP,51,,,GK,
MIRANCHUK ANTON,RUS,51,,,,
CHERYSHEV DENIS,RUS,51,,,,
GOLOVIN ALEKSANDR,RUS,51,,,,
SMOLNIKOV IGOR,RUS,51,,,,
DZAGOEV ALAN,RUS,51,,,,
KUZIAEV DALER,RUS,51,,,,
SAMEDOV ALEXANDER,RUS,51,,,,
GAZINSKY IURY,RUS,51,,,,
ZHIRKOV YURY,RUS,51,,,,
ZOBNIN ROMAN,RUS,51,,,,
MIRANCHUK ALEXEY,RUS,51,,,,
KUDRIASHOV FEDOR,RUS,51,,,,
MARIO FERNANDES,RUS,51,,,,
SMOLOV FEDOR,RUS,51,,,,
EROKHIN ALEKSANDR,RUS,51,,,,
LUNEV ANDREI,RUS,51,,,GK,
GRANAT VLADIMIR,RUS,51,,,,
GABULOV VLADIMIR,RUS,51,,,GK,
KUTEPOV ILYA,RUS,51,,,,
AKINFEEV IGOR,RUS,51,,,GK,
IGNASHEVICH SERGEY,RUS,51,,OG12',,
SEMENOV ANDREY,RUS,51,,,,
DZYUBA ARTEM,RUS,51,,G41',,
player_name,team_initials,match_id,line_up,event,position,shirt_number
LEMAR THOMAS,FRA,49,,,,
DEMBELE OUSMANE,FRA,49,,,,
KANTE NGOLO,FRA,49,,,,
GRIEZMANN ANTOINE,FRA,49,,G13',,
MATUIDI BLAISE,FRA,49,,,,
PAVARD BENJAMIN,FRA,49,,G57',,
FEKIR NABIL,FRA,49,,,,
THAUVIN FLORIAN,FRA,49,,,,
HERNANDEZ LUCAS,FRA,49,,,,
KIMPEMBE PRESNEL,FRA,49,,,,
MBAPPE KYLIAN,FRA,49,,G64'G68',,
VARANE RAPHAEL,FRA,49,,,,
SIDIBE DJIBRIL,FRA,49,,,,
LLORIS HUGO,FRA,49,,,GK,
TOLISSO CORENTIN,FRA,49,,,,
UMTITI SAMUEL,FRA,49,,,,
MENDY BENJAMIN,FRA,49,,,,
POGBA PAUL,FRA,49,,,,
NZONZI STEVEN,FRA,49,,,,
MANDANDA STEVE,FRA,49,,,GK,
RAMI ADIL,FRA,49,,,,
GIROUD OLIVIER,FRA,49,,,,
AREOLA ALPHONSE,FRA,49,,,GK,
TAGLIAFICO NICOLAS,ARG,49,,,,
PAVON CRISTIAN,ARG,49,,,,
LANZINI MANUEL,ARG,49,,,,
SALVIO EDUARDO,ARG,49,,,,
MESSI LIONEL,ARG,49,,,,
ANSALDI CRISTIAN,ARG,49,,,,
BIGLIA LUCAS,ARG,49,,,,
BANEGA EVER,ARG,49,,,,
MASCHERANO JAVIER,ARG,49,,,,
DYBALA PAULO,ARG,49,,,,
AGUERO SERGIO,ARG,49,,G93',,
HIGUAIN GONZALO,ARG,49,,,,
DI MARIA ANGEL,ARG,49,,G41',,
LO CELSO GIOVANI,ARG,49,,,,
MEZA MAXIMILIANO,ARG,49,,,,
ACUNA MARCOS,ARG,49,,,,
CABALLERO WILFREDO,ARG,49,,,GK,
MERCADO GABRIEL,ARG,49,,G48',,
OTAMENDI NICOLAS,ARG,49,,,,
ROJO MARCOS,ARG,49,,,,
FAZIO FEDERICO,ARG,49,,,,
ARMANI FRANCO,ARG,49,,,GK,
GUZMAN NAHUEL,ARG,49,,,GK,
player_name,team_initials,match_id,line_up,event,position,shirt_number
LEMAR THOMAS,FRA,5,,,,
DEMBELE OUSMANE,FRA,5,,,,
KANTE NGOLO,FRA,5,,,,
GRIEZMANN ANTOINE,FRA,5,,G58',,
MATUIDI BLAISE,FRA,5,,,,
PAVARD BENJAMIN,FRA,5,,,,
FEKIR NABIL,FRA,5,,,,
THAUVIN FLORIAN,FRA,5,,,,
HERNANDEZ LUCAS,FRA,5,,,,
KIMPEMBE PRESNEL,FRA,5,,,,
MBAPPE KYLIAN,FRA,5,,,,
VARANE RAPHAEL,FRA,5,,,,
SIDIBE DJIBRIL,FRA,5,,,,
LLORIS HUGO,FRA,5,,,GK,
TOLISSO CORENTIN,FRA,5,,,,
UMTITI SAMUEL,FRA,5,,,,
MENDY BENJAMIN,FRA,5,,,,
POGBA PAUL,FRA,5,,,,
NZONZI STEVEN,FRA,5,,,,
MANDANDA STEVE,FRA,5,,,GK,
RAMI ADIL,FRA,5,,,,
GIROUD OLIVIER,FRA,5,,,,
AREOLA ALPHONSE,FRA,5,,,GK,
BEHICH AZIZ,AUS,5,,OG81',,
KRUSE ROBBIE,AUS,5,,,,
RISDON JOSHUA,AUS,5,,,,
MEREDITH JAMES,AUS,5,,,,
MOOY AARON,AUS,5,,,,
MACLAREN JAMIE,AUS,5,,,,
PETRATOS DIMITRIOS,AUS,5,,,,
ARZANI DANIEL,AUS,5,,,,
CAHILL TIM,AUS,5,,,,
LUONGO MASSIMO,AUS,5,,,,
SAINSBURY TRENT,AUS,5,,,,
IRVINE JACKSON,AUS,5,,,,
MILLIGAN MARK,AUS,5,,,,
JEDINAK MILE,AUS,5,,G62',,
JURIC TOMI,AUS,5,,,,
RYAN MATHEW,AUS,5,,,GK,
JURMAN MATTHEW,AUS,5,,,,
LECKIE MATHEW,AUS,5,,,,
DEGENEK MILOS,AUS,5,,,,
NABBOUT ANDREW,AUS,5,,,,
JONES BRAD,AUS,5,,,GK,
ROGIC TOM,AUS,5,,,,
VUKOVIC DANNY,AUS,5,,,GK,
player_name,team_initials,match_id,line_up,event,position,shirt_number
LEMAR THOMAS,FRA,61,,,,
DEMBELE OUSMANE,FRA,61,,,,
KANTE NGOLO,FRA,61,,,,
GRIEZMANN ANTOINE,FRA,61,,,,
MATUIDI BLAISE,FRA,61,,,,
PAVARD BENJAMIN,FRA,61,,,,
FEKIR NABIL,FRA,61,,,,
THAUVIN FLORIAN,FRA,61,,,,
HERNANDEZ LUCAS,FRA,61,,,,
KIMPEMBE PRESNEL,FRA,61,,,,
MBAPPE KYLIAN,FRA,61,,,,
VARANE RAPHAEL,FRA,61,,,,
SIDIBE DJIBRIL,FRA,61,,,,
LLORIS HUGO,FRA,61,,,GK,
TOLISSO CORENTIN,FRA,61,,,,
UMTITI SAMUEL,FRA,61,,G51',,
MENDY BENJAMIN,FRA,61,,,,
POGBA PAUL,FRA,61,,,,
NZONZI STEVEN,FRA,61,,,,
MANDANDA STEVE,FRA,61,,,GK,
RAMI ADIL,FRA,61,,,,
GIROUD OLIVIER,FRA,61,,,,
AREOLA ALPHONSE,FRA,61,,,GK,
MERTENS DRIES,BEL,61,,,,
CARRASCO YANNICK,BEL,61,,,,
DE BRUYNE KEVIN,BEL,61,,,,
HAZARD THORGAN,BEL,61,,,,
TIELEMANS YOURI,BEL,61,,,,
WITSEL AXEL,BEL,61,,,,
HAZARD EDEN,BEL,61,,,,
JANUZAJ ADNAN,BEL,61,,,,
DENDONCKER LEANDER,BEL,61,,,,
BATSHUAYI MICHY,BEL,61,,,,
VERMAELEN THOMAS,BEL,61,,,,
ALDERWEIRELD TOBY,BEL,61,,,,
DEMBELE MOUSSA,BEL,61,,,,
BOYATA DEDRYCK,BEL,61,,,,
KOMPANY VINCENT,BEL,61,,,,
FELLAINI MAROUANE,BEL,61,,,,
CHADLI NACER,BEL,61,,,,
VERTONGHEN JAN,BEL,61,,,,
CASTEELS KOEN,BEL,61,,,GK,
MIGNOLET SIMON,BEL,61,,,GK,
MEUNIER THOMAS,BEL,61,,,,
COURTOIS THIBAUT,BEL,61,,,GK,
